"","variable","time","fcst_date","lower","median","upper"
"198","pghaww",241,2021-06-01,-0.739686687297601,-0.219278942158721,0.213397645487766
"199","pghaww",242,2021-07-01,-0.83232353545883,-0.300410692348062,0.152228912935789
"200","pghaww",243,2021-08-01,-0.486642302323141,-0.0605489683113428,0.403011865183057
"201","pghaww",244,2021-09-01,-0.340102003976968,0.178781529394963,0.725797250701838
"202","pghaww",245,2021-10-01,-0.231293417250436,0.275937210280251,0.834753908511311
"203","pghaww",246,2021-11-01,-0.285036999374349,0.195431350327984,0.693355153877472
"204","pghaww",247,2021-12-01,-0.579247694416039,-0.0235150204078333,0.453200139192426
"205","pghaww",248,2022-01-01,-0.899694830074146,-0.24158715054301,0.282507919482537
"206","pghaww",249,2022-02-01,-0.682160926413123,-0.184526304578184,0.323300491932263
"207","pghaww",250,2022-03-01,-0.35177711071857,0.138195479009861,0.726576066084317
"208","pghaww",251,2022-04-01,-0.231869601341552,0.324977711361232,0.95410661833718
"209","pghaww",252,2022-05-01,-0.333130970456261,0.180706236063364,0.697607887055127
"210","pghaww",253,2022-06-01,-0.809249084370578,-0.127633615743128,0.440185718822835
"211","pghaww",254,2022-07-01,-0.81313441812989,-0.174054021370477,0.374853758906811
"212","pghaww",255,2022-08-01,-0.616690098092993,-0.0395285948634609,0.500463271320587
"213","pghaww",256,2022-09-01,-0.481552422056716,0.114357049406833,0.754908650017875
"214","pghaww",257,2022-10-01,-0.4334487996758,0.181913145277554,0.815438249186937
"215","pghaww",258,2022-11-01,-0.420840525914306,0.163280394402019,0.768439824120636
"216","pghaww",259,2022-12-01,-0.584016691020255,0.0177849038949131,0.630793979389209
"217","pghawwp",236,2021-01-01,-0.758542283808726,-0.346048289402396,0.0520480581996236
"218","pghawwp",237,2021-02-01,-0.604364069806853,-0.262265471499931,0.0828479008361573
"219","pghawwp",238,2021-03-01,-0.117656622975381,0.279356569337233,0.73447129255389
"220","pghawwp",239,2021-04-01,0.0613117291172772,0.509204325032534,1.01444596588047
"221","pghawwp",240,2021-05-01,-0.190789222274449,0.207231457920835,0.651351453447582
"222","pghawwp",241,2021-06-01,-0.755290289399337,-0.22205982051338,0.229684039740966
"223","pghawwp",242,2021-07-01,-0.863813194086905,-0.310071210087903,0.177487779999192
"224","pghawwp",243,2021-08-01,-0.486598373313637,-0.0567286143358244,0.434926577654536
"225","pghawwp",244,2021-09-01,-0.349037619312134,0.177079858336708,0.732272317294318
"226","pghawwp",245,2021-10-01,-0.237572316524648,0.270458657048336,0.828638096389635
"227","pghawwp",246,2021-11-01,-0.299765873189715,0.196633317043435,0.696995516649017
"228","pghawwp",247,2021-12-01,-0.591512075762568,-0.0199264287092982,0.470070605790194
"229","pghawwp",248,2022-01-01,-0.918927408063215,-0.241317104017521,0.301458548294627
"230","pghawwp",249,2022-02-01,-0.696984258069763,-0.192780554752251,0.339489333007108
"231","pghawwp",250,2022-03-01,-0.361333733273074,0.133849631784587,0.742282146313483
"232","pghawwp",251,2022-04-01,-0.245478348191291,0.335224514204863,0.978018468172324
"233","pghawwp",252,2022-05-01,-0.340832319429963,0.182855238545855,0.723903107357533
"234","pghawwp",253,2022-06-01,-0.812847606410222,-0.127706514241485,0.440617538600929
"235","pghawwp",254,2022-07-01,-0.806343031903913,-0.177648487724044,0.37860565718184
"236","pghawwp",255,2022-08-01,-0.64312259180828,-0.0325057661049687,0.523064054593313
